id	vehicle_sn	color	begin_date	firmware_version	total_flight_count	total_flight_duration	home_lat	home_lon	start_lat	start_lon	end_lat	end_lon	cam_id	duration	ground_distance	mean_wind_speed	max_wind_speed	max_temperature	min_altitude	max_altitude	max_height	max_dist	working_area_radius	working_area_ceiling	begin_battery_voltage	end_battery_voltage	min_return_to_home_ratio	link_quality	landing_type	mission_area	mission_param	flight_param	photo_count	log_file	bbx_file	base_logFile	gps_info	correction_source	
{190c0738-9cd0-4f95-aa4b-fa3d14e3b575}	EB-03-14236	#0000ff	2019-10-25 11:06:44	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	50	93785.9	0.1004922	37.4237708	0.1004107	37.4237796	0.100479	37.4238228	22	1103.86	15160.2	6.79920748771386	7.99435758590698	84.3000030517578	2525.30981445312	2803.31079101562	275.940673828125	2092.98364257812	2500	400	12.3668	10.9366	0.323123127222061	0.995528057796341	2	0.10003260,37.42484355;0.10009359,37.41898022;0.08296971,37.41629365;0.08254039,37.42118767;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=1160660.8;centroidLat=0.091648;centroidLon=37.420381):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	300	logs/2019-09-27 15h54.40/EB-03-14236_0056_em.bb3	EB-03-14236_0056.bb3		minSat=11;maxSat=12;db=39.5;	-1	
{5d57ff9b-7871-4747-8ad9-ee15f2b3bd21}	EB-03-14236	#0000ff	2020-04-28 08:00:15	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	54	98080.7	-1.2600193	36.6510185	-1.2600108	36.651005	-1.260081	36.6511622	30	1750.73	22540.3	4.24219784846353	8.21182060241699	59.8800010681152	2022.61706542969	2201.02514648438	178.335083007812	1487.95056152344	3000	200	12.3253	10.9355	0.0428199619054794	0.992412683038881	2	-1.26910546,36.65262301;-1.26832573,36.65250709;-1.26736613,36.65231638;-1.26702206,36.65237324;-1.26608563,36.65251598;-1.26559630,36.65264285;-1.26524913,36.65231135;-1.26500897,36.65197458;-1.26464775,36.65162718;-1.26407845,36.65097221;-1.26374296,36.65059849;-1.26381097,36.64987383;-1.26391692,36.64924756;-1.26399319,36.64879547;-1.26465334,36.64882326;-1.26469830,36.64940395;-1.26468864,36.64970263;-1.26473052,36.64988892;-1.26478071,36.65031567;-1.26772228,36.65027266;-1.26839672,36.64990389;-1.27088646,36.64839044;-1.27154453,36.64852698;-1.27303892,36.65336659;-1.27256656,36.65349383;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=316880.2;centroidLat=-1.268867;centroidLon=36.651088):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	274	logs/2020-04-28 10h39.49/EB-03-14236_0060_em.bb3	EB-03-14236_0060.bb3		minSat=9;maxSat=11;db=41.1;	-1	
{7684fe7d-b7c0-4ac9-8641-09dfc40b6808}	EB-03-14236	#0000ff	2020-04-28 08:46:39	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	55	99657.1	-1.2602368	36.6537925	-1.2602297	36.653801	-1.2602327	36.6538003	30	1577.15	20113	3.57962748012879	5.76594114303589	61.4500007629395	2013.93505859375	2199.88305664062	187.504028320312	1509.99499511719	3000	200	12.3768	11.0502	3.02391314506531	0.99283284082199	2	-1.25924605,36.65877380;-1.25962881,36.65866064;-1.25995952,36.65861126;-1.26021126,36.65862515;-1.26039772,36.65875448;-1.26115737,36.65916390;-1.26058880,36.66007625;-1.26045511,36.66014982;-1.26057492,36.65973686;-1.25984947,36.65956126;-1.25987507,36.65987568;-1.25889663,36.65986193;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=24640.9;centroidLat=-1.259976;centroidLon=36.659285):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	223	logs/2020-04-28 11h44.42/EB-03-14236_0061_em.bb3	EB-03-14236_0061.bb3		minSat=7;maxSat=10;db=40.8;	-1	
{f94b221f-0bd8-438f-b82f-b1f17bee96f8}	EB-03-14236	#0000ff	2020-04-28 09:26:49	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	58	101125	-1.2602368	36.6537925	-1.2602297	36.653801	-1.260293	36.6537767	30	1430.29	18747.1	4.17525523173388	6.96635389328003	65.4199981689453	2010.07336425781	2179.16650390625	168.454467773438	2341.60131835938	3000	200	12.3395	11.0576	1.4929678440094	0.966548604268802	2	-1.26245335,36.63388852;-1.26312228,36.63400714;-1.26388196,36.63964754;-1.26316707,36.63990641;-1.26276677,36.63756203;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=55042.5;centroidLat=-1.263131;centroidLon=36.636944):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	181	logs/2020-04-28 11h44.42/EB-03-14236_0064_em.bb3	EB-03-14236_0064.bb3		minSat=8;maxSat=10;db=40.6;	-1	
{4ee8e328-3d52-4226-a0fd-2fdc2fc02ac1}	EB-03-14236	#0000ff	2020-04-29 07:06:54	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	59	102731	-1.2837998	36.6318469	-1.2838045	36.6318388	-1.2837715	36.6319204	30	1606.2	21065.2	2.89036737163434	5.30006790161133	57.2799987792969	2036.54187011719	2218.94458007812	183.32958984375	1131.02282714844	3000	200	12.3341	11.0985	4.07988595962524	0.995057762992653	2	-1.27555966,36.63223528;-1.27618898,36.63213137;-1.27641839,36.63329310;-1.27654758,36.63428823;-1.27688301,36.63479878;-1.27765689,36.63467359;-1.27784910,36.63523878;-1.27546753,36.63612844;-1.27478386,36.63438507;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=73351.2;centroidLat=-1.275997;centroidLon=36.634361):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	251	logs/2020-04-29 10h03.25/EB-03-14236_0065_em.bb3	EB-03-14236_0065.bb3		minSat=9;maxSat=11;db=41.4;	-1	
{b42be88c-728e-488c-b9b1-8ca16bcd40ea}	EB-03-14236	#0000ff	2020-04-29 07:39:01	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	60	104434	-1.2837998	36.6318469	-1.2838045	36.6318388	-1.2837333	36.6319655	30	1703.32	22627.1	3.02670610103335	5.30006790161133	63.3499984741211	2035.26635742188	2222.34936523438	186.912353515625	1845.615234375	3000	200	12.4233	11.0813	4.53133821487427	0.99473656595182	2	-1.28646876,36.63140908;-1.28562728,36.63193661;-1.28324425,36.63328538;-1.28295002,36.63278016;-1.28349425,36.63239299;-1.28487652,36.63131690;-1.28412412,36.63012037;-1.28459290,36.62955642;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=52674.2;centroidLat=-1.284788;centroidLon=36.631483):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	256	logs/2020-04-29 10h03.25/EB-03-14236_0066_em.bb3	EB-03-14236_0066.bb3		minSat=9;maxSat=11;db=41.2;	-1	
{f6e40a7e-f71f-4457-8d23-6581cdb6b495}	EB-03-14236	#0000ff	2020-04-29 08:27:55	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	61	106084	-1.2837998	36.6318469	-1.2838045	36.6318388	-1.2837496	36.631909	30	1650.41	21485.1	3.60115389545298	5.97778654098511	57.7400016784668	2037.2978515625	2208.87524414062	173.811157226562	1561.50354003906	3000	200	12.4759	11.1278	4.20792198181152	0.981481843509373	2	-1.28740499,36.62660867;-1.28788584,36.62663209;-1.28864517,36.62684654;-1.28891203,36.62691297;-1.28872338,36.62724769;-1.28786751,36.62713320;-1.28741828,36.62703387;-1.28659328,36.62694533;-1.28288227,36.62590311;-1.28334790,36.62513192;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=46435.2;centroidLat=-1.285558;centroidLon=36.626270):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	221	logs/2020-04-29 10h03.25/EB-03-14236_0067_em.bb3	EB-03-14236_0067.bb3		minSat=10;maxSat=11;db=40.7;	-1	
{d12ef410-fe1b-44c8-8501-0186d44bf6f1}	EB-03-14236	#0000ff	2020-04-29 09:08:58	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	62	107431	-1.2837998	36.6318469	-1.2838045	36.6318388	-1.2836808	36.6320826	30	1347.21	0	3.03815616730547	6.54051542282104	62.8800010681152	2028.66174316406	2186.13549804688	158.991455078125	1908.78564453125	3000	200	12.3632	11.2336	4.08569192886353	0.899797872283512	2	-1.29125614,36.62327744;-1.29250521,36.62328088;-1.29272842,36.62503878;-1.29262935,36.62611650;-1.29174724,36.62611334;-1.29088356,36.62430566;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=49554.5;centroidLat=-1.291914;centroidLon=36.624616):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	159	logs/2020-04-29 10h03.25/EB-03-14236_0068_em.bb3	EB-03-14236_0068.bb3		minSat=7;maxSat=10;db=38.5;	-1	
{00c571db-50f2-47b3-a5c5-48a74def66da}	EB-03-14236	#0000ff	2020-04-29 10:33:13	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	63	108692	-1.2463093	36.6262764	-1.2463097	36.6262631	-1.2463235	36.6262731	30	1267.18	16785.2	2.91998178670044	6.26939296722412	63.1100006103516	2005.87194824219	2185.99633789062	180.10546875	1157.75817871094	3000	200	12.4123	11.169	7.18194150924683	0.991657188859436	2	-1.25256730,36.62197603;-1.25331074,36.62092862;-1.25418707,36.62138975;-1.25352553,36.62304200;-1.25155867,36.62326298;-1.25141739,36.62168992;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=47133.5;centroidLat=-1.252783;centroidLon=36.622249):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	152	logs/2020-04-29 13h16.19/EB-03-14236_0069_em.bb3	EB-03-14236_0069.bb3		minSat=0;maxSat=11;db=40.4;	-1	
{b00f268d-2c2c-45b5-984b-cbd218b373f6}	EB-03-14236	#0000ff	2020-04-30 08:28:03	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	64	110312	-1.1358022	36.6225638	-1.1358015	36.6225656	-1.1358037	36.6225833	30	1620.23	21622.4	2.22125553468765	3.71869921684265	61.4099998474121	2186.58349609375	2390.99291992188	204.9111328125	930.241516113281	3000	250	12.3425	11.0462	2.04255843162537	0.996721331190568	2	-1.12921665,36.62289427;-1.13439557,36.62439259;-1.13355379,36.62647653;-1.12961695,36.62488418;-1.12868710,36.62430484;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=128989.2;centroidLat=-1.131590;centroidLon=36.624601):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	243	logs/2020-04-30 10h11.16/EB-03-14236_0070_em.bb3	EB-03-14236_0070.bb3		minSat=9;maxSat=10;db=41.1;	-1	
{c561294b-92ce-4f7d-a2c0-e290ed0f0654}	EB-03-14236	#0000ff	2020-04-30 08:57:33	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	65	111076	-1.1358022	36.6225638	-1.1358015	36.6225656	-1.1358108	36.6225995	30	764.499	10224.7	2.42314535864745	6.27396249771118	60.5099983215332	2185.69873046875	2322.857421875	137.4716796875	1801.01892089844	3000	250	12.462	11.6651	10.6780576705933	0.995852651265164	2	-1.15129946,36.62428415;-1.15107104,36.62564289;-1.15062442,36.62557780;-1.15080987,36.62422161;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=8018.5;centroidLat=-1.150953;centroidLon=36.624922):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	65	logs/2020-04-30 10h11.16/EB-03-14236_0071_em.bb3	EB-03-14236_0071.bb3		minSat=8;maxSat=10;db=40.1;	-1	
{8a1089be-c58d-40e2-862d-697b18e61ef9}	EB-03-14236	#0000ff	2020-04-30 10:24:22	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	66	112799	-1.1086177	36.6210112	-1.108747	36.6209593	-1.1086107	36.6210837	30	1722.96	22936.3	3.28541767742597	6.41466236114502	57.5400009155273	2287.76708984375	2465.11303710938	177.01513671875	1635.58581542969	3000	300	12.358	10.9729	3.47912287712097	0.997352702875148	2	-1.11278748,36.62456814;-1.11393733,36.62478580;-1.11399103,36.62537156;-1.11345783,36.62527418;-1.11259659,36.62574070;-1.11241825,36.62502516;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=13842.7;centroidLat=-1.113143;centroidLon=36.625080):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	232	logs/2020-04-30 10h11.16/EB-03-14236_0072_em.bb3	EB-03-14236_0072.bb3		minSat=10;maxSat=11;db=41.0;	-1	
{468b805e-9a4a-4067-b875-3f4af0075fba}	EB-03-14236	#0000ff	2020-05-08 08:27:45	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	67	114062	-1.1364483	36.6617296	-1.1364512	36.6617358	-1.1362847	36.6620965	30	1262.75	0	3.88498909094164	6.41916084289551	56.2400016784668	2168.73046875	2411.57666015625	243.180908203125	1598.458984375	2500	250	12.3498	11.4328	2.92437529563904	0.861084655260225	2		CorridorMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.00;width=30;reversed=0;singleLine=0;elevation=1;sectionNumber=4):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	152	logs/2020-05-08 11h15.05/EB-03-14236_0073_em.bb3	EB-03-14236_0073.bb3		minSat=9;maxSat=10;db=41.1;	-1	
{0777cbfc-7a9d-4d0e-bdda-0b7800356f57}	EB-03-14236	#0000ff	2020-05-08 08:57:01	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	68	116068	-1.1364483	36.6617296	-1.1364512	36.6617358	-1.1365231	36.6617371	30	2009.48	26478.3	4.59989757453774	7.34339618682861	55.3400001525879	2167.68286132812	2445.54956054688	279.99365234375	1733.14282226562	2500	299.99994849875	12.4794	10.9642	1.59653437137604	0.995772558819088	2	-1.13439505,36.65608418;-1.13455087,36.65302804;-1.13900192,36.65618104;-1.14145622,36.66092406;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=220703.4;centroidLat=-1.137376;centroidLon=36.656691):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	265	logs/2020-05-08 11h15.05/EB-03-14236_0074_em.bb3	EB-03-14236_0074.bb3		minSat=7;maxSat=11;db=40.8;	-1	
{c83eac49-b63e-4ce9-b11c-be947ca26343}	EB-03-14236	#0000ff	2020-06-18 07:21:02	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	69	118162	-1.0688661	36.6323679	-1.0688671	36.6323646	-1.0689605	36.6323047	30	2093.98	28159.2	1.25929187633597	3.69040393829346	52.7900009155273	2371.63525390625	2569.81127929688	198.7685546875	1878.23608398438	2500	250	12.4597	10.998	2.11476278305054	0.997501479238488	2	-1.05387028,36.62691498;-1.05378287,36.62688950;-1.05718049,36.62673793;-1.05730343,36.62896488;-1.05601910,36.62899820;-1.05591414,36.62795223;-1.05396193,36.62782222;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=61629.8;centroidLat=-1.055902;centroidLon=36.627660):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	282	logs/2020-06-18 10h12.57/EB-03-14236_0075_em.bb3	EB-03-14236_0075.bb3		minSat=8;maxSat=11;db=41.1;	-1	
{808e8669-fa46-4102-bc25-9361aea11632}	EB-03-14236	#0000ff	2020-06-18 09:00:43	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	70	119553	-1.029358	36.6315083	-1.0293587	36.6315176	-1.0294123	36.6314872	22	1391.36	18330	1.51845695164357	2.8933093547821	74.84765625	2351.49487304688	2530.86303710938	178.687255859375	1801.46374511719	2500	250	12.2107	11.0728	3.42586231231689	0.992471480542642	2	-1.03880565,36.63629056;-1.03919902,36.63675607;-1.03839129,36.63743303;-1.03780744,36.63713602;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=8853.9;centroidLat=-1.038543;centroidLon=36.636896):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	241	logs/2020-06-18 11h51.37/EB-03-14236_0076_em.bb3	EB-03-14236_0076.bb3		minSat=8;maxSat=11;db=38.0;	-1	
{027a8bad-8566-481d-a470-4cf29b360464}	EB-03-14236	#0000ff	2020-06-18 10:18:11	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	71	121244	-1.0114531	36.6200229	-1.0114545	36.6200222	-1.0115043	36.6199775	30	1691.19	22662.3	3.42830084764366	6.08745718002319	56.7000007629395	2252.646484375	2459.66430664062	206.5625	1176.78149414062	2500	250	12.4189	11.0518	1.94502663612366	0.996701690912203	2	-1.00908540,36.62221220;-1.00907988,36.62302894;-1.00874755,36.62301510;-1.00862924,36.62240124;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=3547.3;centroidLat=-1.008892;centroidLon=36.622642):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	205	logs/2020-06-18 11h51.37/EB-03-14236_0077_em.bb3	EB-03-14236_0077.bb3		minSat=10;maxSat=12;db=41.4;	-1	
{21555cd9-4850-4624-a4c9-1a6292943216}	EB-03-14236	#0000ff	2020-06-18 10:53:10	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	72	122143	-1.0114531	36.6200229	-1.0114545	36.6200222	-1.0114986	36.6199588	22	897.548	11952	3.19980899688924	4.26744556427002	70.98046875	2254.50561523438	2404.35131835938	150.892578125	1684.10522460938	2500	250	11.723	10.9778	1.84679329395294	0.995560579023131	2	-1.00116011,36.61879415;-1.00331775,36.61952625;-1.00327271,36.62021434;-1.00205166,36.62003131;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=17709.8;centroidLat=-1.002385;centroidLon=36.619591):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	140	logs/2020-06-18 11h51.37/EB-03-14236_0078_em.bb3	EB-03-14236_0078.bb3		minSat=10;maxSat=12;db=37.7;	-1	
{b3b8e770-799a-41ea-acd5-d9eb8e4ad08c}	EB-03-14236	#0000ff	2020-06-18 11:10:50	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	73	122659	-1.0114531	36.6200229	-1.0114545	36.6200222	-1.0114511	36.6199917	22	517.094	6911.14	2.75318795730805	3.29085326194763	72.26953125	2252.78466796875	2377.013671875	125.087890625	1567.85974121094	2500	250	12.4179	11.6113	10.2609834671021	0.996105727309756	2	-1.00263449,36.61377422;-1.00322695,36.61429881;-0.99992116,36.61467764;-0.99966557,36.61388844;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=26770.4;centroidLat=-1.001277;centroidLon=36.614175):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	57	logs/2020-06-18 11h51.37/EB-03-14236_0079_em.bb3	EB-03-14236_0079.bb3		minSat=10;maxSat=11;db=37.3;	-1	
{7c70d53b-d9e3-4008-8cff-0b2d03de56c0}	EB-03-14236	#0000ff	2020-06-22 08:40:43	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	74	123588	-0.842143	36.6187128	-0.8421345	36.6187087	-0.8421262	36.6187923	30	928.834	12594.5	2.08581137006495	4.53132200241089	48.744140625	2637.54150390625	2830.91674804688	196.451904296875	2186.11499023438	2500	250	12.4147	11.4654	8.50551319122314	0.990906598453441	2	-0.84551270,36.60890769;-0.84636891,36.60911622;-0.84542942,36.61262941;-0.84464296,36.61267674;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=37873.7;centroidLat=-0.845496;centroidLon=36.610784):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	61	logs/2020-06-22 11h32.09/EB-03-14236_0080_em.bb3	EB-03-14236_0080.bb3		minSat=9;maxSat=10;db=40.6;	-1	
{a2b96404-4f27-4f77-82ec-4fc59803a340}	EB-03-14236	#0000ff	2020-08-10 07:00:06	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	75	124649	-1.1910922	36.5975334	-1.1910906	36.597538	-1.1910394	36.5975008	30	1061.81	13900.7	2.89089058059694	4.98333358764648	57.3699989318848	2168.8486328125	2326.09106445312	158.51513671875	2450.69848632812	3500	250	12.2403	11.1321	3.4620885848999	0.869164484697071	2	-1.18200664,36.60713683;-1.18220063,36.60805895;-1.17983458,36.60862619;-1.17973648,36.60805841;-1.17965117,36.60796975;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=24420.8;centroidLat=-1.180998;centroidLon=36.607925):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	116	logs/2020-08-10 08h36.57/EB-03-14236_0081_em.bb3	EB-03-14236_0081.bb3		minSat=10;maxSat=12;db=41.2;	-1	
{7e541622-f5d8-4a8a-afa5-e164daddad59}	EB-03-14236	#0000ff	2020-08-10 07:24:09	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	76	124853	-1.1910922	36.5975334	-1.1910906	36.597538	-1.1910926	36.5975702	30	204.191	2618.07	2.88218497705984	4.98333358764648	57.7675743103027	2168.40014648438	2281.60888671875	113.701171875	538.811950683594	3500	250	11.2969	11.0404	5.58003997802734	0.993739253768582	2	-1.18739914,36.60796220;-1.19034658,36.60815643;-1.19083863,36.61037589;-1.19117232,36.61181994;-1.18763847,36.60953026;-1.18689811,36.60900832;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=102829.8;centroidLat=-1.189221;centroidLon=36.609419):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	0	logs/2020-08-10 08h36.57/EB-03-14236_0082_em.bb3	EB-03-14236_0082.bb3		minSat=0;maxSat=12;db=41.1;	-1	
{548eafed-9bbb-4e02-ba21-4dd01004dded}	EB-03-14236	#0000ff	2020-08-10 07:30:29	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	77	125344	-1.1910922	36.5975334	-1.1910906	36.597538	-1.1910774	36.5975877	30	490.649	6532	2.63667069306507	4.89666414260864	61.5200004577637	2168.61645507812	2298.58374023438	130.619873046875	1535.05554199219	3500	250	12.5062	11.7548	9.63641929626465	0.944669587296049	2	-1.18401643,36.60708726;-1.18405203,36.60705356;-1.18473002,36.60673004;-1.18486833,36.60722066;-1.18421795,36.60789713;-1.18411217,36.60840347;-1.18379990,36.60831693;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=10286.9;centroidLat=-1.184285;centroidLon=36.607479):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	8	logs/2020-08-10 10h28.27/EB-03-14236_0083_em.bb3	EB-03-14236_0083.bb3		minSat=10;maxSat=12;db=40.2;	-1	
{1bc92689-c19f-4053-bcdd-c90d6660abd0}	EB-03-14236	#0000ff	2020-08-10 07:49:18	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	78	126445	-1.1910922	36.5975334	-1.1910906	36.597538	-1.1868832	36.6015212	30	1101.46	14360.2	3.56917221179643	11.8657007217407	71.2300033569336	2153.87744140625	2309.28198242188	141.6171875	1819.04333496094	3500	250	11.8606	10.9446	1.4560010433197	0.739580034232148	2			windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	113	logs/2020-08-10 10h39.24/EB-03-14236_0084_em.bb3	EB-03-14236_0084.bb3		minSat=10;maxSat=11;db=41.1;	-1	
